"Gene.names","mIMCD_1","mIMCD_2","mIMCD_3","mIMCD_4"
"GM10220",0,0,0,0
"GM5862",0,0,0,0
"TUBA3A",0.512176798382787,0.562485122268516,0,0.287147494154012
"WFDC13",0,0,0,0
"PRKAG1",1029.73145314859,985.47393421444,927.255469287046,949.309615673162
"LPAR5",0,0,0,0
"GM7275",0,0,0,0
"GM10221",4.61727383742083,4.08645441328077,6.72191649690206,3.00930573873404
"BC003965",289.892067884658,294.742204068702,278.750098054025,270.205791998925
"GBX1",0,0.843727683402774,0.997316987670929,0.574294988308023
"GM10222",0,0,0,0
"GM14243",0,0,0,0
"KHDC1A",0,0,0,0
"XLR5C",0,0,0,0
"CLEC4B2",0,0,0,0
"XLR4B",0,0,0,0
"PWWP4A",19.0171245239529,15.4317793294367,18.8343313121655,15.1499017915656
"DEFB41",0,0,0,0
"PI15",0,0,0,0
"NNAT",2.30479559272254,1.12497024453703,0.997316987670929,2.5843274473861
"BLCAP",361.852908057439,378.833729847846,347.315640956401,378.747544789141
"4930444P10RIK",0,0.281242561134258,0,0
"XKR9",0,0.281242561134258,0,0.287147494154012
"MYL9",25.6088399191394,27.8430135522915,35.404753062318,25.843274473861
"PEX26",374.145151218626,404.426802911063,371.001919413586,372.430299917753
"GM14661",0,0,0,0
"ROMO1",316.01308460218,325.960128354605,314.154851116343,352.90427031528
"4933402N22RIK",0,0,0,0
"ARFGEF1",3532.48337844608,3735.46369698521,3694.56078082696,3602.83960915038
"SPEER3",0,0,0.249329246917732,0
"ZIC3",0,0,0,0
"TCEA1-PS1",3.8413259878709,5.06236610041664,4.23859719760145,3.44576992984814
"RPL31-PS8",91.1546656921766,67.2085348342536,76.2748032170726,87.2756093731703
"CCDC87",3.8413259878709,0,1.49597548150639,0.574294988308023
"HTATSF1",374.9134164162,384.458581070531,381.47374778413,395.976394438382
"MAP7D3",0,0,0,0
"VXN",0,0,0,0
"CASP16",0,0,0,0
"SPTBN2",963.862955992575,967.747215586148,980.838817742136,997.550394691036
"SLXL1",0,0,0,0
"ZFP991",130.966168230471,134.363633581892,140.23024834394,136.799937689913
"REX2",0.768265197574181,0.562485122268516,0.747987740753197,1.14858997661605
"RTL8B",84.0840649905022,86.0096000460788,85.2282164738884,86.5462547380191
"RTL8A",72.3859469154393,65.298897844152,71.3505505904474,70.2362770700712
"ZFP760",132.141613982759,150.746012767962,139.375049027012,159.079711761322
"ZFP948",304.489106638567,308.241847003147,319.88942379545,296.623361461094
"GM7168",0,0,0,0
"ZFP160",196.67589057899,204.182099383471,203.951323978705,207.60763827335
"VMN1R-PS144",0,0,0,0
"VMN1R227",0,0,0,0
"OR5O1",0,0,0,0
"GM6994",0,0,0,0
"GTF2F2",264.283227965518,271.399071494559,264.039672485878,262.165662162613
"BPIFB9B",0,0,0,0
"BPIFB9A",0,0,0,0
"BPIFB3",0,0,0,0
"BPIFB6",0,0,0,0
"MKRN2OS",74.0095473663128,77.6229468730552,74.0507863345665,67.4796611261927
"GM14648",2.88355537489509,0,0,0
"LRCH1",260.95407877603,258.180671121249,266.782294201973,250.679762396452
"AFDN",3361.67241618542,3425.8156371764,3577.37603477562,3336.94102956377
"MAS1",0,0,0,0.287147494154012
"TCP1",3627.93008570871,3571.23491583648,3680.94491065278,3726.60592208065
"TM9SF4",991.574281669076,1060.28445547615,1024.24454633804,971.132825228867
"RHOX9",0,0,0,0
"GM14164",0.512176798382787,0,0,0
"1110057P08RIK",0,0,0,0
"GM7735",0,0,0,0
"GM6358",0,0,0,0
"1110025L11RIK",0,0,0,0
"GM10228",0,0,0,0
"GM10229",0,0,0,0
"2310034C09RIK",0,0,0,0
"TCF15",0,0,0,0
"GRXCR1",0,0,0,0
"CYP2D40",0,0.562485122268516,0,0
"CYP2D11",0,0,0,0
"CYP2D9",0,0,0,0
"SMIM45",0.512176798382787,0,0,0
"CENPM",329.841858158515,298.679599924582,309.168266177988,302.940606332482
"TNFRSF13C",0.768265197574181,0,0.747987740753197,0.287147494154012
"TESL1",0,0,0,0
"CCDC134",180.286233030741,192.932396938101,188.492910669806,185.497281223491
"NINL",223.309084094895,234.275053424837,217.165774065345,208.469080755812
"MEI1",0,0,0,0
"GM10231",0,0,0,0
"AGTR2",0,0,0,0
"CST7",0,0,0,0
"ZFP442",56.1934774345675,60.9818245307412,55.0294580872127,58.948509074877
"ZFP120",160.567426293004,175.495358147777,171.5385218794,175.734266422255
"GM10232",10.4996243668471,8.43727683402774,7.97853590136743,10.6244572836984
"TEX13C3",0,0,0,0
"A230006K03RIK",0,0,0,0
"INSM1",0,0,0,0
"GM10233",0,0.967474410301847,0,0
"CSNKA2IP",0,0,0,0
"BTG1B",0,0,0,0
"AY512915",0,0,0,0
"OR5AC21",0,0,0,0
"NDUFAF2",76.3143429590353,77.9041894341895,72.5548108530601,84.4213632812794
"COL8A1",0,0,0,0
"GM5931",2.32784354864977,1.36402642150115,1.67549253928716,1.14858997661605
"MACROD2",4.86567958463648,5.62485122268516,3.24128020993052,4.02006491815616
"PICK1",569.048910075212,605.72897846852,553.55830071428,582.421262392582
"SSXB9",0,0,0,0
"SSXB10",0,0,0,0
"LGALS1",1021.02444757609,924.163055887172,882.126875594936,938.110863401156
"GM6723",0,0,0,0
"IL2RB",0.512176798382787,0.562485122268516,0,0
"VMN1R43",0,0,0,0
"VMN1R42",0,0,0,0
"VMN1R44",0,0,0,0
"GM11808",483.512823861295,320.144032190349,321.210868804114,378.31682354791
"GM7079",0,0,0,0
"PHF11D",0,0.281242561134258,0,0.287147494154012
"APOL9B",2.81697239110533,1.79995239125925,2.55811807337593,1.83774396258567
"AMN1",89.8870281161792,79.8728873621293,84.7719439520289,75.232643468351
"APOL7B",0.256088399191394,0,0,0
"OR9A7",0.512176798382787,0,0,0
"GM5879",0.517298566366615,0.762167340673839,0,0.588652363015724
"EFCC1",0,0,0,0
"AP5S1",117.54457522885,147.371102034351,136.632427310917,130.077814851767
"CENPB",1773.15607600121,1878.70030837684,1850.77099987033,1855.83425471738
"SHROOM4",905.528579540768,961.00583139576,961.413576114775,911.693293938987
"USF3",518.835096761763,522.548678587451,544.535075268327,512.271129570757
"CMA2",0,0,0,0
"DDRGK1",781.069617533751,736.574267610622,724.800120789847,790.517051405994
"NAT8F4",251.732335521148,269.427561141008,286.020538894146,280.818763382857
"NOTO",0,0,0,0
"SPR-PS1",0,0,0,0
"GM6899",2.41235272038293,0.596234229604627,1.59321388780431,2.13063440662277
"SLC4A5",0.512176798382787,0.281242561134258,1.49597548150639,0.287147494154012
"GM10029",0,0,0,0
"TLX2",0,0,0,0
"AUP1",1036.90192832595,1076.03403889967,1031.72442374558,1034.0181264486
"HTRA2",459.880986383913,431.465462738511,404.997962230818,456.774133375611
"DOK1",257.624929586542,284.054986745601,250.077234658485,261.591367174305
"REG3D",0,0,0,0
"GM10238",0,0,0,0
"GML",0,0,0,0
"D430041D05RIK",0,0,0,0.287147494154012
"CHRAC1",405.136969288769,378.271244725577,364.768688240642,408.323736687004
"RNASE13",0,0,0,0
"CEP152",279.136355118619,297.554629680045,316.64814358552,292.02900155463
"RPL34-PS1",1743.15532003594,1756.91384212888,1704.40725205221,1787.4845366839
"GM10240",11.247402492486,0,0,0
"GM7247",0,0,0,0
"RNASE12",0,0,0,0
"PNP2",0,0,0,0
"GMNC",0,0,0,0
"OR11G26",0,0,0,0
"OR4K15B",0,0,0,0
"DUOX2",0,0,0,0
"UTY",466.849151725911,495.830635279697,474.97221537828,465.178940529499
"B630019A10RIK",0,0,0,1.61376891714555
"GM5518",0,0.329053796527082,0,0.324476668394033
"MFAP1A",816.356038058333,861.550024501852,819.530274863771,823.826160727859
"GM7551",0.299623427053931,0,0,0
"NDUFA11B",0,0,0,0
"GM5800",0,0,0,0
"AARD",0,0,0.249329246917732,0
"GNG5",1379.29211804485,1478.21090132166,1517.41779674132,1422.24153854482
"OR2AJ4",0,0,0,0
"AOC1L1",0,0,0,0
"GM10242",0,0,0,0
"CLCA4A",0,0,0.498658493835464,0.574294988308023
"ZFP467",192.834564591119,206.432039872545,197.468763558844,188.94305115334
"MYADM",992.854723665033,1000.09854739342,1017.26332742435,967.112760310711
"OR2R11",0,0,0,0
"RPL7A-PS3",0,0,0,0
"ZFYVE19",307.306079029672,325.960128354605,319.390765301615,298.633393920172
"MGAM",0,0,0,0
"GML2",0,0.281242561134258,0,0
"GM10244",0.768265197574181,0,0.249329246917732,0.574294988308023
"GM8225",0,0,0,0.864313957403575
"GM4841",0,0,0,0
"ACTC1",0,0,0,0
"GJD2",0,0,0,0
"EFCAB1",0,0,0,0
"GM6155",0,0,0,0
"GM7676",0,0,0,0
"OR4F54",0,0,0,0
"CLEC16A",516.786389568232,559.110211534905,554.009586651201,552.184631258164
"GM10247",0,0,0,0
"GM10248",0,0,0,0
"CD59B",0,0,0,0
"RPS19-PS9",0,0,0,0
"GPR88",0,0,0,0
"MYOZ1",0,0,0.249329246917732,0.287147494154012
"FLNC",1515.01896961628,1460.77386253134,1532.12822230946,1350.45466500632
"GM10250",8.70700557250738,8.99976195629626,8.97585288903836,5.99563967793576
"TMEM167B",995.395120585012,1063.9152969404,1040.65041078523,1037.71945764824
"TRP53I11",772.618700360435,813.634729361408,824.781148803858,831.866290564171
"SARS",5214.98416113354,5021.02344392991,5036.94944623203,5011.01092048166
"CELSR2",3194.70277991264,3226.97714645448,3435.25836403251,3184.17856267383
"CRY2",235.089150457699,248.055938920416,258.305099806771,246.372549984142
"PSRC1",333.939272545577,333.272434944096,323.380033252299,345.438435467276
"MYBPHL",0,0,0,0
"SORT1",812.176675383529,779.604379464163,868.847599904098,826.516732748082
"PTPRZ1",0,0,0,0
"PSMA5",1569.05362184567,1480.46084181073,1464.80932564168,1562.65666318613
"IL3RA",29.4501659070103,30.3741966024999,33.4101190869761,30.1504868861712
"GSTM6",0,0.843727683402774,1.24664623458866,0
"4930469B13RIK",0,0,0,0
"COL28A1",0,0,0,0
"RAP1A",947.527077008156,964.099499568236,979.61461113977,970.558530240559
"OR4C12",0,0,0,0
"OR4C102",0,0,0,0
"OR4C101",0,0,0,0
"OR4AC1-PS1",0,0,0,0
"OR12E10",0,0,0,0
"OR5W18",0,0,0,0
"OR5I1",0,0,0,0
"OR5W16",0,0,0,0
"OR8W1",0,0,0,0
"OR5W11",0,0,0,0
"CSDE1",4130.1937021588,4140.73422757968,4041.62709253644,4099.31762654267
"OR8K36-PS1",0,0,0,0
"H2BC21",266.331935159049,274.492739667036,285.481987720803,250.105467408144
"H2AC20",0.522420334350443,0.843727683402774,1.24664623458866,0.887285756935896
"SF3B4",2294.42657343928,2369.52201364274,2344.66730508966,2384.84895467225
"SP9",0,0,0,0
"GM128",1.65177017478449,1.1559069262618,0.269275586671151,1.77170003893025
"SELENBP1",139.268554132256,121.70771833085,138.612101531444,126.904835041365
"CGN",2571.36056832486,2555.90427133202,2725.35067916106,2629.30335939545
"SELENBP2",2.60441901977647,2.88273625162614,1.26160598940372,1.45009484547776
"GM5773",0,0,0,0
"SSB",1964.64105472859,2057.5874518119,2085.63167058942,2140.5007945219
"LCE3F",0,0,0,0
"LCE1J",0,0,0,0
"LCE1I",0,0,0,0
"LCE1E",0,0,0,0
"LCE1A2",0,0,0,0
"SPRR2A2",0.256088399191394,0.843727683402774,0,0
"CLK2",955.46581738309,1009.37955191085,977.121318670592,1003.58049206827
"DAP3",1049.53476905806,1040.77465901027,1030.41295190679,1074.89644371636
"MSTO1",666.03983038496,646.610397154995,659.253955067645,677.647985878876
"SYT11",112.422807245022,101.247322008333,114.940782829075,118.017620097299
"TCL1B3",0,0,0,0
"OR1AF1",0,0,0,0
"OLFR363-PS",0,0,0,0
"OR1J10",0,0,0,0
"4930589L23RIK",0.256088399191394,0,0,0.287147494154012
"ZFP619",23.3040443264168,24.4681028186804,20.6943274941718,25.268979485553
"ZFP114",0,0,0,0
"GM6361",0,0,0,0
"ZBTB34",252.247073203523,257.61818599898,280.246073535531,268.482907034001
"RPL32-PS",0,0,0,0
"VMN2R5",0,0,0,0
"GM5537",99.6593614293228,74.8752070507735,76.1626050559597,85.1622038161967
"GM10254",4.80165748483863,6.8229445331171,4.50288619933424,7.88219871452762
"GM5641",94.1944349905784,108.461193701427,101.791158346633,103.442013294041
"URM1",629.977462010828,582.734586670183,527.580686477921,593.821017910496
"SRY",0,0,0,0
"H2AL1J",0,0,0,0
"SLC25A31",0.256088399191394,0.562485122268516,0,0.287147494154012
"USP9Y",0,0,0,0
"DDX3Y",1138.05684600655,1212.43668104979,1270.33251304585,1159.78872888805
"EIF2S3Y",987.732955681205,942.725064922033,983.354549843536,1006.73911450396
"UBA1Y",0,0,0,0
"SLC7A14",0,0.281242561134258,0.747987740753197,0
"GM10258",0,0,0,0
"LCN11",0,0,0,0
"GM10259",267.274340468074,277.07735880386,232.324992277943,259.302801645897
"DYTN",0,0,0,0.287147494154012
"CDK7",487.080135262031,458.987859771109,463.503070020064,468.621838984405
"PDE7A",1501.44628445914,1541.49047757687,1527.14163737111,1539.39771615966
"ZBTB10",455.837350560681,461.800285382452,458.017826587874,482.407790178739
"RPS18-PS6",0,0,0,0.804012983631232
"1700008P02RIK",0,0,0,0
"RPS24-PS2",0,0,0,0
"NXPH2",0,0,0,0
"CEP43",534.456489112438,555.172815679025,565.728061256334,551.036041281548
"A130006I12RIK",0,0,0,0.287147494154012
"ADGRV1",1.53653039514836,0,1.99463397534186,1.43573747077006
"NR2F1",0,0,0,0
"ZFP72",18.9505415401631,19.4057367182638,18.9490227657476,14.6445222018546
"GM13192",0,0,0,0
"ZDHHC11",0,0,0,0
"GM10161",0,0,0,0
"ZFP874A",34.6769301345066,48.0137300368405,39.7829746381934,43.7440492594221
"ZFP825",71.4486633743988,75.9354915062497,62.0829824825153,70.3511360677328
"4930451E10RIK",0.256088399191394,0,0,0.287147494154012
"GPRIN1",0,0.562485122268516,0,0
"GM7251",0,0,0,0
"FAM8A1",811.800225436718,842.321470597103,835.502306421321,825.261898198629
"SERPINB6E",0,0,0,0
"DUSP22",190.273680599205,181.401451931596,189.988886151312,198.706065954576
"PRL2B1",0,0,0,0
"PRL6A1",0,0,0,0
"H3C1",1.02435359676557,0.562485122268516,0.249329246917732,0.574294988308023
"H4C2",0.279136355118619,0.843727683402774,1.49597548150639,0
"H3C2",3.58011582069568,3.77427517042174,2.12677847620826,2.9059326408386
"H2BC7",1.02435359676557,0,0.249329246917732,0.574294988308023
"H2AC6",1.9846850937333,1.12497024453703,1.53088157607488,2.01003245907808
"H2AC8",3.07306079029672,0.562485122268516,1.3413913484174,1.92388821083188
"H3C6",3.32914918948812,2.81242561134258,2.99195096301279,2.01003245907808
"H4C6",0,0.562485122268516,0.747987740753197,0
"VMN1R223",0,0,0,0
"VMN1R203",0,0,0,0
"VMN1R199",0,0,0,0
"VMN1R197",0,0,0,0
"VMN1R196",0,0,0,0
"VMN1R195",0,0,0,0
"VMN1R194",0,0,0,0
"VMN1R188",0,0,0,0
"H2BC11",1.05252332067663,0.846540109014116,0.498658493835464,1.72288496492407
"H2AC11",1.30092906789228,1.4399619130074,0.503645078773819,1.64535514150249
"H2AC12",0,2.24994048907406,0,3.46587025443892
"H2BC24",0,7.49230182861663,0,1.56208236819782
"H4C18",3.07306079029672,4.78112353928239,5.23591418527238,6.89153985969628
"H4C17",0,0,0,0
"H2BC23",6.57122832325116,0.843727683402774,8.76392302915829,3.24476668394033
"H2BC22",0.215114255320771,0.362802903863193,0.583430437787493,1.14858997661605
"H2AC22",1.24715050406209,1.98557248160786,0.276755464078683,0.717868735385029
"H3C3",7.42656357655041,8.718519395162,5.4204178279915,7.4658348480043
"GM7731",0,0,0,0
"BHMT1B",0,0,0,0
"GM5152",0,0,0,0
"CTXN3",14.5970387539094,10.4059747619675,9.22518213595609,16.6545546609327
"GM5507",0,0,0.249329246917732,0
"PRDM6",0,0,0,0
"GM4950",0.256088399191394,1.40621280567129,0,0
"GM10267",0,0,0,0
"OR2D3",0,0,0,0
"OR6C69B",0,0,0,0
"OR10P22",0,0,0,0
"GM8444",0,0,0,0
"DSG1A",0,0,0,1.58505416773014
"RDH16",0,0,0,0
"GM6020",0,0,0,0
"ZFP616",0,0,0,0
"EPC2",690.92650101838,695.51285368502,726.296096271354,706.382835618868
"LYZ1",0,0,0,0
"LYZ2",0,0,0,0
"TMEM19",413.838853093292,463.206498188123,420.867768797132,402.867934298078
"SCYL2",1252.52836044511,1256.0292780256,1275.3190979842,1256.84458191211
"GM4925",2.56088399191394,1.96869792793981,2.99195096301279,3.44576992984814
"I830134H01RIK",0.256088399191394,0.281242561134258,0,0
"DAZAP1",1952.16186703599,1959.41692342238,1944.26946746448,2024.38983378578
"TSPEAR",0,0,0,0
"KRTAP10-4",0,0,0,0
"KRTAP12-1",0,0,0,0
"GM10272",0,0,0,0
"GM11733",0,0,0,0
"ANK3",407.94881991189,411.176624378285,435.827523612196,392.24347701438
"CD300LD3",0,0,0,0
"CD300LD4",0,0,0,0
"GM5250",0,0,0,0
"GM10273",20.4486586754328,11.7081278200192,15.2614432038344,13.9754685404757
"STRADA",183.871470619421,186.463818032013,186.996935188299,191.81452609488
"PEX11G",51.7298566366615,51.186146126435,56.0990805564897,59.4395312898804
"MARCKS",39.4376134754746,38.2489883142591,41.3886549883435,49.963663982798
"SULT3A1",0,0,0,0
"NKAIN2",0,0,0,0
"PCGF1",105.508420466854,84.0915257791431,75.7960910629906,110.26463775514
"GM10275",95.0292831719423,101.205135624163,85.4825323057445,86.4859537642467
"TAAR5",0,0,0.498658493835464,0
"TAAR4",0,0,0,0
"TAAR3",0,0,0,0
"SEMP2L2B",0,0,0,0
"4933406P04RIK",5.63394478221066,5.3436086615509,6.48256041986104,8.90157231877436
"GM11568",0,0,0,0
"GM11563",0,0,0,0
"4930572O03RIK",0,0,0,0
"KRTAP3-2",10.4996243668471,6.74982146722219,7.97853590136743,2.87147494154012
"KRTAP3-3",0,0,0,0
"ZFP975",68.6701042431722,62.3092894192949,60.4648356700192,63.3160224609596
"ARID1B",2582.6515058452,2779.52023168987,2740.12842362588,2622.80521160274
"UBE2U",0,0,0,0
"ZFP820",96.8014148943468,91.1225898074996,104.219625211612,104.808835366214
"PSMB3",1970.60023177777,1855.91966092497,1818.35819777102,1911.54086858326
"ZFP125",0,0,0,0
"TMEM100",1.02435359676557,0.843727683402774,0.997316987670929,1.43573747077006
"MSI2",666.854191494389,709.856224302867,767.43542201278,703.511360677328
"GM11444",0,0,0,0
"WFDC17",0,0,0,0
"SLFN9",848.93304331947,892.945131601269,850.459567943915,843.920742368757
"GM11426",0,0,0,0
"GM10277",0.768265197574181,0.562485122268516,0.498658493835464,0.861442482462035
"FBP1",0,0,0,0
"CACNG7",1.53653039514836,2.53118305020832,1.74530472842413,0.861442482462035
"TLCD3A",391.618062695455,337.814502306414,367.937662968967,389.351901748249
"CCDC92B",2.04870719353115,1.68745536680555,0.747987740753197,1.14858997661605
"OR1E17",0,0,0,0
"OR1E30",0,0,0,0
"OR1E16",0,0,0,0
"OR1E18-PS1",0,0,0,0
"GM49340",0,0,0,0
"NLRP1A",0,0,0,0
"AHNAK",1446.38727863299,1290.34087048398,1460.82005769099,1318.58129315522
"SAT2",20.2309835361201,24.1868602575462,23.4369492102668,22.3975045440129
