"Gene.names","mIMCD_1","mIMCD_2","mIMCD_3","mIMCD_4"
"2310015D24RIK",0,0,0,0
"GM28223",0,0,0,0
"GM17767",0.26,2.25,0.5,0.29
"GM28113",0,0,0,0
"GM29285",0,0,0,0
"GM28540",0,0,0,0
"1700028B04RIK",0,0,0,0
"GM6657",0,0,0,0
"1700001D01RIK",0,0,0,0
"GM13279",0,0,0,0
"GM29067",0,0,0,0
"GM4275",0,0,0,0
"GM17826",0,0,0,0
"GM28641",0,0,0,0
"GM29573",0,0,0,0
"GM28761",0,0,0,0
"GM18700",0,0,0,0
"GM28155",0,0,0,0
"1600019K03RIK",0,0,0,0
"GM28878",0,0,0,0
"GM28985",0,0,0,0
"GM18849",0,0,0,0
"GM28344",0,0,0,0
"GM20934",0,0,0,0
"1700065I16RIK",0,0,0,0
"GM28977",0,0,0,0
"GM29135",0,0,0,0
"GM21808",0,0,0,0
"GM29142",0,0,0,0
"GM29268",0,0,0,0
"GM28352",0,0,0,0
"H2AL1H",0,0,0,0
"GM29240",0,0,0,0
"GM28629",0,0,0,0
"2310005E17RIK",0,0,0.5,0
"2310030A07RIK",0,0,0,0
"GM18801",0,0,0,0
"GM28401",0,0,0,0
"GM6799",0,0,0,0
"GM29192",0,0,0,0
"GM28502",0,0,0,0
"GM18248",0,0,0,0
"GM8367",0,0,0,0
"GM29288",0,0,0,0
"GM28293",0,0,0,0
"GM21794",0,0,0,0
"GM19123",0,0,0,0
"GM28556",0,0,0,0
"GM21735",0,0,0,0
"GM28521",0,0,0,0
"GM28549",0,0,0,0
"GM29081",0,0,0,0
"GM5260",0,0,0,0
"GM3830",0,0,0,0
"GM29304",0,0,0,0
"GM28116",0,0,0,0
"GM28271",0,0,0,0
"GM29141",0,0,0,0
"GM29340",1.02,0.84,0.75,2.58
"GM8451",0,0,0,0
"GM29539",0,0,0,0
"GM18775",0,0,0,0
"1700097N02RIK",0,0,0,0
"4930488N24RIK",0,0,0,0
"GM28349",0,0,0,0
"GM28370",13.83,21.09,14.21,13.78
"GM29146",0,0,0,0
"GM28124",0,0,0,0
"XNDC1",344.68,351.48,355.25,343.64
"GM28955",0,0,0,0
"GM28476",0,0,0,0
"GM28282",0,0,0,0
"GM29221",0,0,0,0
"OR4C122",0,0,0,0
"GM21848",0,0,0,0
"GM19774",0,0,0,0
"GM21787",0,0,0,0
"GM18802",0,0,0,0
"4930533D04RIK",0,0,0,0
"GM5525",0.53,2.08,2.13,1.54
"GM21753",0,0,0,0
"GM28197",0,0,0,0
"GM20800",0,0,0,0
"GM28365",0,0,0,0
"GM29147",0,0,0,0
"GM29283",0,0,0,0
"GM28787",0,0,0,0
"GM29531",0,0,0,0
"GM29662",0,0,0,0
"GM28640",0,0,0,0
"GM28822",0,0,0,0
"GM28335",0,0,0,0
"GM28442",0,0,0,0
"GM28732",0,0,0,0
"GM18970",0,0,0,0
"1700030L20RIK",0,0,0,0
"GM29307",0,0,0,0
"GM28501",0,0,0,0
"TOPBP1-PS1",0,0,0,0
"GM28703",0,0,0,0
"GM29119",0,0,0,0
"GM28241",0,0,0,0
"GM29066",0,0,0,0
"H3C8",3.59,4.73,1.75,4.59
"GM13275",0,0,0.12,0
"GM29253",15.41,4.26,5.23,4.73
"GM29061",0,0,0,0
"GM28309",0,0,0,0
"GM28752",0,0,0,0
"GM28327",0,0,0,0
"GM20860",0,0,0,0
"GM21872",0,0,0,0
"GM29313",0,0,0,0
"GM21819",0,0,0,0
"2410012E07RIK",0,0,0,0
"GM29390",0,0,0,0
"GM29644",0,0,0,0
"GM20869",0,0,0,0
"GM29098",0,0,0,0
"GM28169",0,0,0,0
"GM28542",0,0,0,0
"GM9569",0,0,0,0
"GM28938",0,0,0,0
"GM8282",0,0,0,0
"GM21488",0,0,0,0
"GM28504",0,0,0,0
"GM29322",0,0,0,0
"GM18699",0,0,0,0
"GM13276",0,0.28,0,1.1
"GM21802",0,0,0,0
"GM28678",0,0,0,0
"GM29220",0,0,0,0
"GM29432",0,0,0,0
"GM28079",0,0,0,0
"GM28072",0,0,0,0
"9830004L10RIK",0,0,0,0
"GM29538",0,0,0,0
"GM28259",0,0,0,0
"GM28081",0,0,0,0
"GM28857",0,0,0.25,0
"GM29295",0,0,0,0
"GM29063",0,0,0,0
"MRGPRX3-PS",0,0,0,0
"GM28410",0,0,0,0
"GM19027",0,0,0,0
"GM19125",0,0,0,0
"GM28729",0,0,0,0
"GM28738",0,0,0,0
"GM28099",0,0,0,0
"GM28513",0,0,0,0
"GM18301",0,0,0,0
"GM29000",0,0,0,0
"GM18182",0,0,0,0
"GM28951",0,0,0,0
"GM28854",0,0,0,0
"1700121L03RIK",0,0,0,0
"GM29350",0,0,0,0
"GM29040",0,0,0,0
"GM3605",0,0,0,0
"GM5731",0,0,0,0
"1700120K04RIK",1.02,0.56,0.5,1.44
"SCGB1B10",0,0,0,0
"GM29014",0,0,0,0
"H3C4",1.85,4.31,4.75,5.91
"GM28877",0,0,0,0
"GM29544",0,0,0,0
"GM28222",0,0,0,0
"GM28967",0,0,0.25,0
"GM29298",0,0,0,0
"GM21898",0,0,0,0
"C330022C24RIK",0,0,1,0
"GM17969",0,0,0,0
"GM5264",0,0,0,0
"GM28566",0,0,0,0
"GM21740",0,0,0,0
"GM29406",0,0,0,0
"ZBED4-PS3",0,0,0,0
"SCGB2B28-PS",0,0,0,0
"GM28548",0,0,0,0
"GM29126",0,0,0,0
"GM29671",0,0,0,0
"MRGPRC3-PS",0,0,0,0
"GM6651",0,0,0,0
"1700066N21RIK",0,0,0,0
"GM28537",0,0,0,0
"GM28205",0,0,0,0
"4933411E06RIK",0,0,0,0
"GM29008",0,0,0,0
"GM37545",0,0,0,0
"VMN1R189",0,0,0,0
"SCGB1B8-PS",0,0,0,0
"GM28313",0,0,0,0
"UBA1Y-PS2",0,0,0,0
"GM28362",0,0,0,0
"4932413F04RIK",0,0,0,0
"GM6550",0,0,0,0
"GM28118",0,0,0,0
"GM28300",0,0,0,0
"MRGPRB13",0,0,0,0
"GM20919",0,0,0,0
"GM29188",0,0,0,0
"GM4526",0,0,0,0
"GM7889",0,0,0,0
"GM29325",0,0,0,0
"GM28185",0,0,0,0
"GM6757",0,0,0,0
"GM28427",0,0,0,0
"GM29515",0,0,0,0
"1700096J18RIK",0,0,0,0
"GM8641",0,0,0,0
"2900093K20RIK",7.17,7.59,6.48,8.04
"GM29071",0,0,0,0
"GM29462",0,0,0,0
"GM28528",0,0,0,0
"GM28422",0,0,0,0
"GM28737",0,0,0,0
"GM28279",0,0,0,0
"1700084F23RIK",0,0,0,0
"GM28543",0,0,0,0
"GM29448",0,0,0,0
"GM28348",0,0,0,0
"GM29162",0,0,0,0
"GM28626",0,0,0,0
"GM20832",0,0,0,0
"GM28541",0,0,0,0
"GM5776",0,0.28,0.25,0.29
"GM5975",0,0,0,0
"GM28406",0,0,0,0
"GM28129",0,0,0,0
"GM29078",0,0,0,0
"GM28833",0,0,0,0
"GM28984",0,0,0,0
"GM28236",0,0,0,0
"2310034G01RIK",10.24,10.12,6.73,9.76
"TENT2-PS2",0,0,0,0
"GM28667",0,0,0,0
"GM28980",0,0,0,0
"GM9322",0,0,0,0
"GM2316",0,0,0,0
"GM28781",0,0,0,0
"PPP1R2-PS2",1.99,2.26,1.61,2.73
"GM29201",0,0,0,0
"GM28511",0,0,0,0
"GM29482",0,0,0,0
"GM29511",0,0,0,0
"GM21901",0,0,0,0
"GM29522",0,0,0,0
"GM29012",0,0,0,0
"GM28423",0,0,0,0
"GM18183",0,0,0,0
"GM28564",0,0,0,0
"SCGB2B30",0,0,0,0
"GM29166",0,0,0,0
"GM28717",0,0,0,0
"GM29528",0,0,0,0
"GM21722",0,0,0,0
"GM28351",0,0,0,0
"GM28899",0,0,0,0
"1700052K11RIK",112.26,135.23,138.18,125.76
"GM28292",0,0,0,0
"GM28214",0,0,0,0
"4921509O09RIK",0,0,0,0
"GM29617",0,0,0,0
"GM29460",0,0,0,0
"OR51B6B",0,0,0,0
"GM29535",0,0,0,0
"ZFP383",72.22,72.28,76.29,79.25
"GM29513",0,0,0,0
"GM29518",0,0,0,0
"GM5696",0,0,0,0
"GM29284",0,0,0,0
"GM29610",0,0,0,0
"GM28488",0,0,0,0
"2900052N01RIK",0,0,0,0
"GM28740",0,0,0,0
"GM29421",0,0,0,0
"GM29645",0,0,0,0
"GM19136",0,0,0,0
"GM29013",0,0,0,0
"GM28842",0,0,0,0
"GM29536",0,0,0,0
"GM8883",0,0,0.5,0
"GM29361",3.33,6.75,5.99,2.87
"GM21396",0,0,0,0
"BTBD35F21",0,0,0,0
"GM29411",0,0,0,0
"GM21923",0,0,0,0
"GM20587",0.51,0,0,0
"GM28077",0,0,0,0
"GM29082",0,0,0,0
"GM9451",0,0,0,0
"GM2087",0,0,0,0
"GM28802",0,0,0,0
"GM28435",0,0,0,0
"GM29154",0,0,0,0
"GM28595",0,0,0,0
"4930554C24RIK",0,0,0,0
"GM28734",0,0,0,0
"GM29160",0,0,0,0
"GM29401",0,0,0,0
"GM8510",0,0,0,0
"SCGB2B11",0,0,0,0
"GM28547",0,0,0,0
"GM29181",0,0,0,0
"GM17752",0,0,0,0
"GM21880",0,0,0,0
"GM28159",0,0,0,0
"1700122H20RIK",0,0,0,0
"GM20863",0,0,0,0
"GM29655",0,0,0,0
"GM28483",0,0,0,0
"GM20804",0,0,0,0
"GM28897",0,0,0,0
"GM5253",0,0,0,0
"GM29148",0,0,0,0
"TMEM167-PS3",0,0,0,0
"GM28736",0,0,0,0
"PPNR",0,0,0,0
"1700025K24RIK",0,0,0,0
"UBA1Y-PS1",0,0,0,0
"GM29323",0,0,0,0
"GM18827",0,0,0,0
"1700022A22RIK",0,0,0,0
"GM29018",0,0,0,0
"GM28058",0,0,0,0
"VMN1R-PS34",0,0,0,0
"GM21114",0,0,0,0
"GM28763",0,0,0,0
"BE692007",0,0,0,0
"GM10830",0,0,0,0
"GM28800",6.06,8.15,5.83,3.67
"GM29158",0,0,0,0
"GM21149",0,0,0,0
"RPS10-PS2",66.1,75.68,68.6,84.53
"GM4454",0,0,0,0
"GM28767",0,0,0,0
"GM28884",0,0,0,0
"GM29293",0,0,0,0
"GM28623",0,0,0,0
"GM19257",0,0,0,0
"GM29085",0,0,0,0
"HMGB1-RS16",0.51,0,0.25,0
"GM29341",0,0,0,0
"GM5960",0,0,0,0
"GM28954",0,0,0,0
"GM21777",0,0,0,0
"GM28134",0,0,0,0
"GM8228",0,0,0.25,0.29
"GM29537",0,0,0,0
"GM28583",0,0,0,0
"GM20903",0,0,0,0
"GM28589",0,0,0,0
"DALIR",0,0,0,0
"GM28425",0,0,0,0
"GM29215",0,0,0,0
"VMN1R192",0,0,0,0
"GM28565",0,0,0,0
"GM28457",0,0,0,0
"GM20891",0,0,0,0
"GM29564",0,0,0,0
"GM28775",0,0,0,0
"1700128A07RIK",0,0,0,0
"GM29492",0,0,0,0
"GM7893",0,0,0,0
"GM3145",0,0,0,0
"GM29168",0,0,0,0
"GM28260",0,0,0,0
"GM28570",0,0,0,0
"GM29011",0,0,0,0
"GM28493",0,0,0,0
"GM28863",0,0,0,0
"GM28497",0,0,0,0
"GM28161",0,0,0,0
"GM28841",0,0,0,0
"GM28771",0,0,0,0
"1700019P21RIK",0,0,0,0
"GM18665",0,0,0,0
"GM29509",0,0,0,0
"GM28411",0,0,0,0
"GM28515",0,0,0,0
"GM28338",0,0,0,0
"GM28430",0,0,0,0
"GM28552",0,0,0,0
"GM29317",0,0,0,0
"GM29652",0,0,0,0
"GM28728",0,0,0,0
"OR5M9B",0,0,0,0
"GM28408",0,0,0,0
"GM28332",0,0,0,0
"GM28054",0,0,0,0
"GM28218",0,0,0,0
"1810012K16RIK",0,0,0.25,0
"SCGB2B10",0,0,0,0
"GM29520",0,0,0,0
"GM28796",0,0,0,0
"GM29380",0,0,0,0
"GM28683",0,0,0,0
"GM29025",0,0,0,0
"GM29165",0,0,0,0
"GM21728",0,0,0,0
"GM29668",0,0,0,0
"GM29204",0,0,0,0
"GM8521",0,0,0,0
"GM29374",0,0,0,0
"GM21409",0,0,0,0
"GM28855",0,0,0,0
"GM4034",0,0,0,0
"GM7160",18.18,19.41,16.21,18.38
"GM29273",0,0,0,0
"GM6819",0,0,0,0
"GM29458",0,0,0,0
"GM29337",0,0,0,0
"GM29274",0,0,0,0
"GM28906",0,0,0,0
"GM29542",0,0,0,0
"GM29002",0,0,0,0
"GM29328",0,0,0,0
"GM28710",0,0,0,0
"GM28486",0,0,0,0
"GM20906",0,0,0,0
"GM6652",0.51,0,0,0.29
"GM29456",0,0,0,0
"GM29049",0,0,0,0
"GM28936",0,0,0,0
"1700031L13RIK",0,0,0,0
"GM8391",0,0,0,0
"GM29206",0,0,0,0
"GM28889",0,0,0,0
"GM29320",0,0,0,0
"GM28792",0,0,0,0
"1700030F04RIK",0,0,0,0
"GM7200",0,0,0,0
"GM21742",0,0,1.23,0
"1700074H08RIK",0,0,0,0
"GM28452",0,0,0,0
"GM29629",0,0,0.25,0
"RBM3-PS",0.26,1.41,1.5,0.86
"GM29650",8.19,10.41,6.48,7.75
"PINC",0,0,0,0
"GM28178",0,0,0,0
"GM29123",1.28,1.12,0.75,1.44
"GM29316",0,0,0,0
"2810013P06RIK",247.64,248.62,232.87,260.16
"GM28388",0,0,0,0
"GM21784",0,0,0,0
"GM8204",0,0,0,0
"GM2324",0,0,0,0
"GM29552",0,0,0,0
"MRGPRB11-PS",0,0,0,0
"GM28262",0,0,0,0
"GM5575",0,0,0,0
"GM18185",0,0,0,0
"GM29245",0,0,0,0
"GM20911",0,0,0,0
"GM28153",0,0,0,0
"GM29278",0,0,0,0
"GM28426",0,0,0,0
"SCGB1B17",0,0,0,0
"GM28784",0,0,0,0
"SCGB2B21",0,0,0,0
"ZBED4-PS2",0,0,0,0
"GM12115",0,0,0,0
"GM29070",0,0,0,0
"GM28270",0,0,0,0
"SCGB1B14-PS",0,0,0,0
"LINCMD1",0,0,0.5,0
"GM10421",0,0,0,0
"GM28539",0,1.57,0,0
"GM29651",0,0,0,0
"1700044C05RIK",0,0,0,0
"GM28368",0,0,0,0
"GM28551",1.07,2.09,0.68,0.76
"GM28837",0,0,0,0
"GM21191",0,0,0,0
"GM28318",0,0,0,0
"VMN1R215",0,0,0,0
"GM28066",0,0,0,0
"GM29223",0,0,0,0
"GM28971",0,0,0,0
"GM29016",0,0,0,0
"1700105P06RIK",16.02,19.85,14.99,18.88
"GM28320",0,0,0,0
"GM28827",0,0,0,0
"GM6693",0,0,0,0
"GM8226",39.43,37.66,34.6,30.15
"GM29202",0,0,0,0
"GM28098",0,0,0,0
"GM2396",0,0,0,0
"GM29358",0,2.81,0,0.13
"SCGB2B14-PS",0,0,0,0
"4930452N14RIK",0,0,0,0
"GM17983",0,0,0,0
"GM21918",0,0,0,0
"GM28867",0,0,0,0
"GM28872",0,0,0,0
"C030007H22RIK",0,0,0,0
"GM28330",0,0,0,0
"GM29265",0,0,0,0
"GM20118",0,0,0,0
"GM28275",0,0,0,0
"GM18181",0,0,0,0
"GM21875",0,0,0,0
"1700126A01RIK",0,0,0,0
"GM9496",0,0,0,0
"GM28660",0,0,0,0
"GM29424",0,0,0,0
"GM29124",0,0,0,0
"9130227L01RIK",0,0,0,0
"GM9226",0,0,0,0
"GM18356",0,0,0,0
"GM28699",0,0,0,0
"GM28112",0,0.28,0,0
"GM28880",0,0,0,0
"GM29365",0,0,0,0
"2610027F03RIK",0,0,0,0
"1700010B13RIK",0,1.41,0.25,0.29
"GM29487",0,0,0,0
"GM28590",0,0,0,0
"SCGB2B8-PS",0,0,0,0
"GM28613",0,0,0,0
"GM28463",0,0,0,0
"GM29514",0,0,0,0
"GM28399",0,0,0,0
"2810402E24RIK",122.15,125.43,111.2,109.98
"GM28212",0,0,0,0
"1700029J03RIK",0,0,0,0
"GM28960",0,0,0,0
"RHOAY-PS2",0,0,0,0
"GM28287",0,0,0,0
"GM21248",0,0,0,0
"GM18796",0,0,0,0
"BCL2A1D",0,0,0,0
"GM21617",0,0,0,0
"GM20935",0,0,0,0
"GM29286",0,0,0,0
"GM29407",0,0,0,0
"GM5896",0,0,0,0
"GM5619",0,0.29,0,0
"GM21136",0,0,0,0
"GM28670",0,0,0,0
"1700022E09RIK",0,0,0,0
"GM28317",0,0,0,0
"GM29120",0,0,0,0
"1700054A03RIK",0.51,0.84,1.5,0.57
"GM20281",0,0,0,0
"GM29578",0,0,0,0
"GM29660",0,0,0,0
"GM21435",0,0,0,0
"GM20930",0,0,0,0
"1700024B18RIK",0,0,0,0
"1700036G14RIK",0,0,0,0
"GM29065",0,0,0,0
"TUBB4B-PS2",0,0,0,0
"GM6501",0.77,0.28,0.75,1.44
"GM21795",0,0,0,0
"1700023F02RIK",0,0,0,0
"1810007D17RIK",0,0,0,0
"GM29642",0,0,0,0
"GM29646",0,0,0,0
"TAAR8C",0,0,0,0
"B130024G19RIK",5.12,7.03,4.24,7.47
"GM21971",0,0,0,0
"GM5527",0,0,0,0
"GM28481",0,0,0,0
"GM7967",0,0,0,0
"1700010I02RIK",0,0,0,0
"GM28458",0,0,0,0
"GM29207",0,0,0,0
"GM19480",0,0,0,0
"GM29290",0,0,0,0
"GM28952",0,0,0,0
"OR4C110",0,0,0,0
"2410022M11RIK",21.77,20.53,24.43,18.95
"GM7776",0,0,0,0
"GM18766",0,0,0,0
"GM19086",0,0,0,0
"GM18697",0,0,0,0
"GM29590",0,0,0,0
"GM28753",0,0,0,0
"GM21782",0,0,0,0
"GM8141",0,0,0,0
"GM29105",0,0,0,0
"GM28477",0,0,0,0
"GM29092",0,0,0,0
"D7ERTD128E",0,0,0,0
"GM18727",0,0,0,0
"GM20817",0,0,0,0
"GM8337",0,0,0,0
"GM28469",0,0,0,0
"GM29473",0,0,0,0
"GM28671",0,0,0,0
"GM29103",3.92,4.25,5.45,4.49
"GM29580",0,0,0,0
"GM28959",0,0,0,0
"GM28467",0,0,0,0
"GM5702",0,0,0,0
"GM29658",0,0,0,0
"GM29433",0,0,0,0
"GM9553",0,0,0,0
"GM20929",0,0,0,0
"GM29232",0,0,0,0
"GM28141",0,0,0,0
"GM28603",0,0,0,0
"GM28506",0,0,0,0
"GM28121",0,0,0,0
"GM28568",0,0,0,0
"GM28353",0,0,0,0
"GM28154",0,0,0,0
"GM28202",0,0,0,0
"GM20890",0,0,0,0
"GM28173",0,0,0,0
"GM28690",0,0,0,0
"SCGB2B18",0,0,0,0
"GM29140",0,0,0,0
"GM17944",0,0,0,0
"GM29212",0,0,0,0
"1700063A18RIK",0,0,0,0
"GM28538",0,0,0,0
"GM28339",0,0,0,0
"GM18969",0,0,0,0
"GM21835",0,0,0,0
"GM28407",0,0,0,0
"GM18558",0,0,0,0
"GM6801",0,0,0,0
"GM28994",0,0,0,0
"GM28707",0,0,0,0
"GM21275",0,0,0,0
"GM29404",0,0,0,0
"GM29524",0,0,0,0
"1700018L02RIK",9.87,13.16,12.7,11.96
"GM20963",0,0,0,0
"GM21826",0,0,0,0
"GM6170",0,0.28,0,0
"IFNAB",0,0,0,0
"GM29364",0,0,0,0
"GM29434",0,0,0,0
"GM28414",0,0,0,0
"GM29467",0,0,0,0
"2310068J16RIK",1.54,3.37,1.75,2.87
"GM21413",0,0,0,0
"GM21271",0,0,0,0
"GM29475",0,0,0,0
"GM28801",0,0,0,0
"GM29305",0,0,0,0
"GM29199",0,0,0,0
"GM28597",0,0,0,0
"GM21088",0,0,0,0
"GM29649",0,0,0,0
"1810008I18RIK",0,0.28,0,0
"GM28234",0,0,0,0
"GM28760",0,0,0,0
"GM28464",0,0,0,0
"GM21387",0,0,0,0
"GM28879",0,0,0,0
"GM29626",0,0,0,0
"GM29591",0,0,0,0
"GM29553",0,0,0,0
"GM5644",0,0,0,0
"GM29330",0,0,0,0
"GM28856",0,0,0,0
"GM28567",0,0,0,0
"GM28100",0,0,0,0
"GM29366",0,0,0,0
"GM28783",0,0,0,0
"A330087D11RIK",0,0,0,0
"GM29258",0,0,0,0
"GM28592",54.17,69.28,35.61,34.95
"GM28174",0,0,0,0
"GM20861",0,0,0,0
"GM28986",0,0,0,0
"GM29117",0,0,0,0
"2700089I24RIK",0,0,0,0
"GM53065",0,0,0,0
"1700025N23RIK",0,0,0,0
"GM28267",0,0,0,0
"GM28087",0,0,0,0
"GM28575",0,0,0,0
"GM28739",0,0,0,0
"GM29584",0,0,0,0
"GSDMCL-PS",0,0,0,0
"VMN1R-PS25",0,0,0,0
"GM29064",0,0,0,0
"GM28379",0.26,0,0.25,0
"GM28439",0,0,0,0
"GM18177",0,0,0,0
"TGIF2LX1",0,0,0,0
"1700065O20RIK",0,0,0,0
"GM28643",0,0,0,0
"GM20933",0,0,0,0
"GM29352",0,0,0,0
"GM28745",0,0,0,0
"GM28789",0,0,0,0
"GM6445",0.26,0,0,0
"GM21340",0,0,0,0
"GM28208",0,0,0,0
"GM8502",0,0,0,0
"1700020M21RIK",0,0,0,0
"1700047M11RIK",0,0,0,0
"GM28158",0,0,0,0
"GM28701",0,0,0,0
"GM19585",0,0,0,0
"GM28382",0,0,0,0
"GM29598",0,0,0,0
"PPP1CCB",69.37,67.04,68.53,77.12
"GM29052",0,0,0,0
"GM2109",0,0,0,0
"GM29053",0,0,0,0
"2310034O05RIK",0,0,0,0
"GM28119",0,0,0,0
"GM28808",0,0,0,0
"GM28527",0,0,0,0
"GM28445",0,0,0,0
"GM20687",0,0,0,0
"2610306M01RIK",61.46,71.44,65.57,66.33
"GM28253",0,0,0,0
"B230110G15RIK",0,0,0,0
"GM28207",0,0,0,0
"GM28526",0,0,0,0
"GM29087",0,0,0,0
"GM28942",0,0,0,0
"GM21201",0,0,0,0
"GM4412",0,0,0,0
"GM28719",0,0,0,0
"1700025M24RIK",0,0,0,0
"GM28586",0,0,0,0
"GM29489",0,0,0,0
"GM5267",0,0,0,0
"GM21715",0,0,0,0
"GM28140",0,0,0,0
"1810006J02RIK",0,0,0,0
"GM28512",0,0,0,0
"GM29558",0,0,0,0
"GM28634",0,0,0,0
"TAAR8B",0,0,0,0
"GM29324",0,0,0,0
"GM29561",0,0,0,0
"GM28096",0,0,0,0
"KRTAP28-10",0,0,0,0
"GM7740",0,0,0,0
"GM29587",0,0,0,0
"GM29079",0,0,0,0
"TGIF2LX2",0,0,0,0
"GM29244",0,0,0,0
"GM20827",0,0,0,0
"GM28638",0,0,0,0
"1700030O20RIK",0,0,0,0
"GM20324",5.89,9,9.47,4.88
"H2AL1M",0,0.84,0,0
"GM29093",0.51,1.12,0.5,1.15
"GM29389",0,0,0,0
"GM21924",0,0,0,0
"GM4849",0,0,0,0
"GM4850",0,0,0,0
"GM28681",0,0,0,0
"GM28203",0,0,0,0
"GM28793",0,0,0,0
"H3C7",1.79,1.12,1,0.29
"1700064M15RIK",0,0,0,0
"GM5522",0,0,0,0
"GM28151",2.05,2.25,1.5,2.01
"GM8292",0,0,0,0
"GM21867",0,0,0,0
"9930111H07RIK",0,0,0,0
"GM8296",0,0,0,0
"1700054K19RIK",0,0,0,0
"GM29331",0,0,0,0
"4930532M18RIK",0,0,0,0
"PSMB6-PS2",0,0,0,0
"GM29403",0,0,0,0
"GM29097",0,0,0,0
"GM20904",0,0,0,0
"GM28291",0,0,0,0
"GM29257",1.79,1.69,0.75,0.29
"GM21896",0,0,0,0
"GM28650",0,0,0,0
"GM29554",0,0,0,0
"GM28947",0,0,0,0
"GM20811",0,0,0,0
"GM13277",0,0,0,0
"GM28557",28.28,27.86,31.17,28.14
"GM3841",0,0,0,0
"GM28644",0,0,0,0
"GM21450",0,0,0,0
"GM28146",0,0,0,0
"GM20820",0,0,0,0
"SLC18A3",0,0,0,0
"GM28206",0,0,0,0
"GM28367",0,0,0,0
"GM29279",0,0,0,0
"GM21282",0,0,0,0
"GM20879",0,0,0,0
"A530053M12RIK",0,0.56,1,1.15
"GM28950",0,0,0,0
"BTBD35F23",0,0,0,0
"GM18353",0,0,0,0
"GM29615",0,0,0,0
"MIR124-2HG",0,0,0,0
"1700020N18RIK",0,0,0,0
"TRPC2",0.67,6.18,0.55,0
"GM28196",0,0,0,0
"GM28851",0,0,0,0
"C4BP-PS1",0,0,0,0
"GM29045",0,0,0,0
"GM28608",0,0,0,0
"GM6473",0,0.28,0,0.87
"GM28398",0,0,0,0
"GM28468",0,0,0,0
"GM21419",0,0,0,0
"GM28363",0,0,0,0
"GM5372",0,0,0,0
"GM28779",0,0,0,0
"GM29468",0,0,0,0
"GM28782",0,0,0,0
"GM21803",0,0,0,0
"GM21127",0,0,0,0
"GM28785",0,0,0,0
"GM29526",0,0,0,0
"1700006F04RIK",0,0,0,0
"GM28915",0,0,0,0
"GM29618",0,0,0,0
"1810053B23RIK",0,0,0,0
"GM28082",0,0,0,0
"GM29387",0,0,0,0
"GM28417",3.07,2.81,1.75,1.15
"4930422M22RIK",0.26,1.12,0.25,1.72
"1700041C23RIK",0,0,0,0
"GM29024",0,0,0,0
"GM29239",0,0,0,0
"GM21147",0,0,0,0
"GM28696",0,0,0,0
"GM28068",0.26,0.28,0,0
"GM28345",0,0,0,0
"GM28917",0,0,0,0
"GM18552",0,0,0,0
"2310069B03RIK",0,0,0,0
"GM29198",0,0,0,0
"1700034K08RIK",0,0,0,0
"GM28165",0,0,0,0
"VMN1R205",0,0,0,0
"1700044K03RIK",0,0,0,0
"GM28126",0,0,0,0
"GM28584",0,0,0,0
"GM28191",0,0,0,0
"6030407O03RIK",0,0,0,0
"GM29670",0,0,0,0
"2600014E21RIK",0,0,0,0
"GM28190",0,0,0,0
"GM28360",0,0,0,0
"GM29362",0,0,0,0
"GM29546",0,0,0,0
"GM29410",0,0,0,0
"GM6644",2.55,3.86,4.15,3.02
"GM19641",0,0,0,0
"GM29581",0,0,0,0
"GM29048",0,0,0,0
"GM28323",0,0,0,0
"1700010J16RIK",0,0,0,0
"1700031P21RIK",0,0,0,0
"GM28812",0,0,0,0
"GM28224",0,0,0,0
"GM18799",0,0,0,0
"GM5256",0,0,0.25,0
"GM29417",0,1.12,0.25,0.57
"GM29579",0,0,0,0
"GM29624",0,0,0,0
"GM9156",0,0,0,0
"GM28604",0,0,0,0
"GM28974",0,0,0,0
"GM28816",0,0,0,0
"GM29622",0,0,0,0
"GM28531",0,0,0,0
"GM20880",0,0,0,0
"GM29250",0,0,0,0
"GM28561",0,0,0,0
"C230024C17RIK",0,0,0,0
"2310008N11RIK",0.26,0.56,1.25,1.15
"GM29601",0,0,0,0
"GM5066",0,0,0,0
"GM28870",0,0,0,0
"GM21864",0,0,0,0
"GM28923",0,0,0,0
"GM29478",0,0,0,0
"GM20923",0,0,0,0
"GM29640",0,0,0,0
"GM29418",0,0,0,0
"GM28996",0,0,0,0
"GM7895",2.35,2.3,4.31,4.98
"GM28188",0,0,0,0
"GM29091",0,0,0,0
"GM7867",0.51,0.28,0.5,0.57
"GM28104",0,0,0,0
"GM28859",0,0,0,0
"GM29113",0,0,0,0
"GM28107",0,0,0,0
"GM18797",0,0,0,0
"GM28181",0,0,0,0
"SCGB1B4-PS",0,0,0,0
"GM21766",0,0,0,0
"GM28649",0,0,0,0
"GM7063",0,0,0,0
"GM1833",0,0,0,0
"GM20805",0,0,0,0
"1700121L16RIK",0,0,0,0
"GM29319",0,0,0,0
"GM29568",0,0,0,0
"GM29336",0,0,0,0
"GM28656",0,0,0,0
"GM29527",0,0,0,0
"1700003I22RIK",0,0,0,0
"GM29003",0,0,0,0
"GM4451",0,0,0,0
"GM28114",0,0,0,0
"GM28060",0,0,0,0
"GM28369",0,0,0,0
"RPAP3-PS1",0,0,0,0
"GM28677",0,0,0,0
"GM17867",0,0,0,0
"GM28094",0,0,0,0
"GM28924",0,0,0,0
